customer_id,sex
17528957,Female
12318220,
15110888,
19577000,
21013472,
17581468,
1852469,
6319108,
4448178,
6889654,Female
21308497,
6789246,
15574550,
9587019,
15861452,
1564594,
15293859,
20289568,Female
1355832,
17852891,
17247052,
2666979,Female
19227610,
2233550,
69185,
2148355,
3915715,Female
10485133,Female
5386963,Female
11402525,Female
5430304,
19792762,Female
5531393,
3676834,
8125854,Female
16992406,
12799590,
9258000,
7079216,
4010494,
4023912,
12064820,
20875513,Male
13963305,Female
9000179,Male
7736722,
18152340,
6053530,
11813511,
5942899,Female
5983541,
3771629,Female
8396,
7890554,
12288075,Female
16489449,
14507066,
5007702,Female
20640375,
2321749,
16231869,Female
19210336,
19532282,
4774280,
11555563,Female
3760673,Male
16597116,
16383062,
18511615,Female
6737821,Male
16983117,Male
17187625,
8680712,
8214610,Female
7040487,
7785728,Female
20896514,Female
6262546,Female
9873221,
7027547,
15965848,
7883978,
10723195,
7886506,
1910073,Female
17165025,
5688685,Female
14281605,Female
19557810,
19600317,
14615796,
2824747,
12201667,Female
11145379,
14680592,
15666388,
19588755,
1442489,
5703706,
12818572,
21181647,
4169091,
21304045,
18451056,
20782737,
2046044,
9221331,
18456845,Female
2266751,
8033364,Female
291274,
6196914,Female
16787442,
12526436,Male
14459376,
5993919,
14133274,
12160252,Female
20421841,
10738305,Female
11870666,Female
6006771,
4265120,Female
4164297,
12506730,
423802,
4986884,Male
381756,
19036508,
6524730,Female
10951542,Female
2363276,
18838541,
16382002,Male
4329638,Female
1415194,Male
8138935,Female
5674098,Female
7950337,Female
4665357,Male
19204085,Male
13513857,Female
6671627,Male
20024438,Female
6602374,Female
13771940,Female
17732138,Female
11204292,Female
9902559,Male
14594159,Female
8546908,
47077,Female
10897262,Female
18684288,Male
16210594,Female
3092405,Female
874399,Female
10540956,Female
20780447,Male
20801120,Female
1713937,Female
19135584,Female
14543166,Female
1921393,Male
10570811,Male
19508876,Male
10422500,Female
7572876,Female
2332897,Male
2529641,Male
13728237,Female
19779050,Female
11221442,Female
19992361,Male
14155967,Male
20182522,Female
8653513,Male
14446007,Female
10369069,Female
13437780,Female
11752027,Female
13670733,Female
4967782,Male
20573420,Male
876396,Male
19977299,Female
9173754,
1774449,
20409013,Female
6877078,Female
20538680,Female
8131273,Female
7934680,Female
12308970,Female
16588401,Female
5436914,Female
3742670,
8588494,Female
11461802,Female
5434639,Female
21408951,Female
14658582,
10555530,Male
20993155,Female
19321845,Female
15183355,Female
18697589,Male
2340938,Female
14187436,Female
6276031,Female
6700895,Female
19728634,Female
18105294,Female
3876254,Male
20820706,Female
21109046,Female
13293597,
15706565,Female
16893147,Male
20484603,Female
17597739,Female
2412269,
11617804,Female
12521041,Female
10946980,Female
449730,Female
6138149,Female
6202501,Female
13888702,Female
8460976,
13079320,
8291935,
17679967,Female
6959477,
3161542,Male
16391867,
8894289,Female
10797744,
4328179,
8442164,
8835773,Female
11762546,
1877071,
15479298,
9864817,
17368020,
21522923,
5011491,
2401933,
18474870,
9091513,Female
13500476,
6444235,
881677,
21526465,
15458902,
9453238,Female
5102232,Male
2249081,Female
19165994,Female
4583228,
15942768,
8105704,
3034708,Female
21468149,
14020598,Female
8040397,Female
18248923,Female
3938955,Male
6292731,
13982959,Female
7441475,Male
13049193,
19916258,Female
6838612,
13115981,Female
10861108,
20805991,
20537398,
14546695,
2552932,
6063811,
21192438,
17380794,
2894502,
10225641,
1669217,
16518528,
6124788,
13133586,
16815009,
19781522,
1854040,
3428626,
405380,Male
4770836,
3659446,Female
21510521,
8817187,Female
9840152,
6778260,
21651437,Female
19644693,Female
2561367,
2789621,
12059028,Female
21154941,Female
15660244,Female
13756655,
6693399,
3083911,
3503142,
19191902,
3381974,Female
14167764,
18026411,
5568317,Female
6552807,
15814648,
16968078,
2172677,Female
19340825,Female
20698041,
3643553,
10001497,
8386855,Male
4564911,Female
21103597,
15207032,
10716665,
3457810,
17474338,
9376659,
11474153,Male
1605819,
2182121,
5556235,
11249579,Male
4190875,
20993168,Female
5592010,Female
15445981,
13396966,Male
14655653,
9084118,
18522531,Female
106831,Male
4181062,
20911023,
3798161,Male
2157502,Female
7903062,
13080559,Male
14114532,
12589110,
20171554,
12083677,
1090834,Female
10326506,Female
1101126,
2751480,
8881546,
5230762,
17815354,
7562636,Female
15577156,
17935979,
19418775,Female
21564743,
21351601,
4324147,
9278077,
3246399,
500842,Male
11210087,Male
10345935,
11369357,Female
20045418,
14146198,
18463619,Male
14278231,
12533526,
21677713,
10827072,Female
21511074,
14833583,
16533300,Female
17562645,
5054280,Female
15724662,
20060425,
8809684,
15368251,
12911474,
435886,Female
2044199,Female
15309531,Female
5604586,Female
16628512,
8313607,
11306143,Female
11213292,
18097099,
15189662,
17782033,
505644,Female
9581460,Female
21085618,Male
2646153,Female
17122146,Female
3798384,Female
17403797,
17994205,
4468181,Female
16137901,
4334641,
12896928,Female
18209218,Female
7744595,Male
20505214,
18988965,Male
4156882,
20454067,
9111371,
12422927,
10430805,
12260185,Female
6574880,
6695698,Female
9194944,
14349684,
10325069,Female
5244812,
9134993,
9346790,
8531235,
6829438,
15897131,
12494111,
16132990,
5914265,
3932408,Female
11222273,Female
7632038,
10727266,
8658197,Female
2327609,
12970502,
18841289,
13063129,
3499290,
3994201,Male
2166703,Female
6944220,
18273484,
7575200,
20893503,
15594576,
11190573,
2540172,
15981294,
18506273,
19852875,Female
2225259,Female
9005950,Female
4722194,
6851626,
5970741,
8870200,
4734267,
1017966,
18819022,Female
7477631,
20863761,
5445431,Female
11917625,
14778111,Female
13319766,
2104499,Female
9059489,
19617772,Female
14371759,
2434738,
14529071,
3068932,
36553,
12718034,Male
216398,
9693101,
21153810,Female
13759071,
757044,Female
21375821,
9969916,Female
3765617,Female
5914653,
885363,
2867292,Male
3764271,Female
2433496,
629357,
14289582,Female
8324438,Female
2493728,
16660478,
998451,
8259853,
2614561,
5665761,
18435881,
877070,Male
8995854,Female
20989692,
231146,
9525224,
4595875,
7527427,
17639107,Female
9440592,
11431657,Female
5303585,
8654441,
8292865,Female
15713039,
1007260,
7297989,
5356105,
10988301,Female
17375487,
17795160,Female
21430106,
17550398,Female
19566803,Female
4536223,
19097087,Female
13301157,Female
13444705,Female
8332823,
12239531,
7355375,
17762629,
13977165,
10909416,
6526149,Male
20152125,Female
11169679,
14057594,
9522197,Female
11959709,Male
16589221,
5295306,
6738295,
5151276,
20108800,
12142500,
6479610,Female
2231467,
8532178,Female
4974011,Female
7264104,Male
3121408,
12582638,
1412996,
9339897,
16996020,
8370500,
2301680,
1605174,Male
16425167,
6176771,
17934605,
13173542,Male
5093729,Female
12369535,Female
11905171,
13377504,
3194269,
7582453,Female
989745,
118371,
2901439,
9808551,
12696535,
4169260,
9900818,
18138002,
10507864,Female
12874712,
20528983,
13697339,
20026647,
8795387,Male
8858943,
18838139,
9418353,Female
9122127,
6824506,
11764172,
3366175,
21185226,
19445060,
10772735,
8524348,
11251183,
6157691,
5826525,Female
10796484,Female
13166426,
20103588,
14381236,
17387720,
20477140,Male
11964433,
10640670,
201368,
6458323,
2330543,
1931384,
14572774,
19385075,
14318558,
10113233,Male
19273460,Female
11679785,Female
1314880,
16752678,
2734554,
11898929,
14911998,
16304302,
16904182,
19940626,Male
14561782,Female
17336854,
6228467,Female
10956455,
8541221,
5793406,
2853304,
18366987,
14126098,Male
13781990,
333587,
20646771,Female
19875319,Female
832041,
15329683,
9691736,
7322683,
8127506,Female
10015441,
3269046,Male
629446,
4755998,
3981162,
13209850,
2049681,
13481252,Male
14901109,Female
5340464,
12108807,
19736600,Male
11789815,
7203383,Male
15207597,
19606295,
7628435,Female
3639347,Female
5438293,
481501,
13651989,Female
17869299,Female
9638794,
841749,
17432515,Male
11888826,
8814612,
17143660,
9745222,
12439577,
10761119,
16485132,Female
8692944,
21559878,
8815966,
6274792,
19134775,Male
5357257,
2192649,
17281439,Female
12419166,
13506550,
19911023,
8873105,Female
11815459,
10526898,
19221617,
2441699,
14203992,Female
11545770,
14846116,Female
7201115,Female
18379448,Female
14449220,
8762566,
17790780,
13659957,
2226187,Female
19600165,Female
1436690,
9233317,Female
12671844,
2353617,
19447287,Female
17717697,
2610939,Female
5931229,
8101750,
15981636,
11652328,Female
9769039,
18095337,Male
6433524,
11938186,
1625431,
61093,Female
19297391,
12153944,Female
4727778,
3578267,Female
16595671,
16877336,
10235122,
10197918,
5313753,
14659269,Female
7922325,
8558157,
10558132,
1009194,
12366246,
3604466,
10147728,
15448380,
11268637,Female
14964698,
17223209,
833319,
12356680,
6963194,Female
20991212,
9126507,
2407449,Female
3345006,
11478358,
15293509,Female
19480072,
2332898,Male
2205619,
5189481,
10732106,
1910597,Female
15847571,
10675901,
16307044,
7314371,Female
16746339,
16876259,
5483815,Female
12001065,Female
19225934,
2146076,Female
21295641,
8825164,
19995044,
14958021,
11078561,Female
12146539,
19546286,Female
21394857,
7464426,
5212177,
19033659,Female
9902711,
13499549,
4631422,Female
5645098,
6784047,
3459480,
15709988,Male
16565112,Female
10330308,
17162305,
5873882,
10098094,Male
13253015,Female
5232845,
20948172,
2694493,
20889326,
21560167,Female
849635,
1480336,
4376810,
21627336,
8074819,
8113812,Male
17158048,
4076237,Female
2942663,
5714445,Female
16098647,
21365608,Female
18681471,Female
2408627,
399599,Female
1079353,
4253178,
20534452,
6045325,
67480,
8735986,
10028371,
2163042,
4595020,
20113215,Female
20440537,
3441076,
14240449,Female
6347125,
18264365,
166380,
20849407,Male
1599287,
14821846,
15509954,
2102347,
2935275,
5770460,
8207704,
11826422,
5667742,
20836838,Female
7482431,
6546275,
5923475,
18719112,
11566362,
15066876,
19660040,
13816172,
17951935,
416210,Female
20920444,Female
13856405,
5941781,Male
14906881,Female
1965813,
7744297,Female
5697699,
20458963,
7675747,
16348160,
17974077,
15912888,
195199,
5491469,
4979576,
18840210,
10349934,Female
13880704,
21267236,Male
8839622,
11148947,Female
9531481,
12440009,Male
19436443,
2337136,
19517253,
14809904,
6511241,
9115345,
19866231,
21667711,
16577788,Male
11821554,Male
7920317,
19796942,
9037133,Female
20756941,Male
9185170,
1136227,Male
3367313,
6611150,
11525031,Female
15573190,Female
7757403,Male
18565389,
18752801,Female
13062875,Female
4202380,
5541883,
18976199,Female
21333324,Female
195932,
17884715,
7788910,
5564407,
7352488,
20594825,Female
3785856,
20726622,Female
12807780,Female
11867225,
12550573,Female
18348140,Male
13883049,Female
12533836,Female
1888820,Male
18853816,
12138793,Female
15253572,
13832571,
12240615,
299359,Male
2466664,
21282661,
12564774,
11850837,Female
4493435,Female
18777222,
2877844,
17317901,Male
7985770,
10095544,
9608384,
1890668,Male
13621551,
4934064,Female
698585,
19214754,
9749451,
21216685,
11341663,Female
744669,Female
18213388,Female
5373860,Female
9295983,
6162378,Female
19839402,
15580498,
20757074,
298518,
13477231,
14764431,
19542810,
11223342,
2664418,
6709647,
4811745,
1279437,
13560268,
1549511,Female
21148099,
10690007,Female
11634305,
18782281,Male
2115798,
17028344,
8670676,
1872933,Male
6223887,
13220431,
13783364,Female
18474645,
11543125,
19199009,Female
1114598,Male
9265661,Female
8453118,
8707683,
11745792,
751336,Female
10337564,Female
16384812,
12565941,
12664966,Female
1510359,
14350677,
2729978,Female
21105964,
10365037,Male
18704228,
12337796,Female
559327,
3878668,Female
21130116,Male
9149863,
9823365,Female
16276527,
6838505,Female
21067180,
7229212,
213313,Female
14831264,
5079871,
13474444,Female
5704633,
20215050,
5708376,Male
2830379,Female
17828559,
13537692,
2881078,
17397009,
4461386,Female
8812472,Female
3417374,Female
3552457,
12426780,Female
10434785,Female
5543505,
4512585,
347141,Male
15810190,
7510175,
18878608,
6656177,
7361417,
15706746,
4133746,Female
16754412,Female
15685912,
15633631,
4276923,Female
19328238,
1825780,
14789313,
3072072,Male
1219288,Female
384074,
110926,Female
4915293,Female
2201855,
19477939,
6308934,Male
19902146,
11449638,Female
16514354,
14853110,Female
18403831,
12627847,Female
9355747,
11386828,Female
12878129,
14086572,
3141128,
6945493,Female
3410867,
20382814,
21311428,
18893726,
1260827,
21613744,
18568730,
11472168,
20504456,
13921661,
18723185,
11831621,Female
2254051,
2223223,
10119839,
3402823,
13156527,
13299025,Male
11179502,
8028960,
3953240,Female
9220570,
14317892,
7375890,
9148670,Female
2384302,
15592102,
570842,
20392865,
18332578,Female
17607779,Female
19153480,
18776414,
6610629,Male
1915052,Female
11421323,
1679543,Female
7447072,
8199394,
21174479,
3260578,
16900596,Male
18046540,
18112109,Female
16518117,Male
21288035,
3918853,
12100608,Female
3079582,
2806541,Female
9495687,
11056711,
4768833,Female
16439215,
14076739,
18173847,
18177819,
17887495,
3037345,Male
6333376,Female
11622235,
11075686,Female
1497945,Male
2894392,
10503208,Male
4549635,Female
11762079,
7938399,
12757250,
5716675,Male
16349593,
8545962,Female
20022897,Female
9099613,
523747,
20431722,
2231056,
6028511,Female
11605530,Female
20438552,
7408929,Female
11581645,
8255096,
19038461,Female
12985806,
5749210,
15009851,
19247345,
18701401,
3204359,
18947392,
463553,
8256025,
11916088,Male
4990123,
18007201,
15379523,Female
6431928,
20442519,
12541513,
21090128,
5884650,
6006646,Female
9861658,
4057361,Female
18283810,
8750417,
19723306,
16174272,
9650069,
2046929,
9629092,
17917719,Female
9409506,Male
2836675,Female
8871807,
14682309,
17444380,
6789946,
19555967,
15795923,
920272,Female
10858021,Female
3923131,
16524993,Female
18311142,Female
12939792,
3025475,
21152969,
15189864,Female
19704693,
3167973,
10758212,
21120204,
16226867,
12476626,
2987290,
9667346,
19792849,Female
17010926,
11028037,
524692,
20960994,Female
11034420,
2288114,
3232903,
12715444,
20764968,
4119164,
14641075,
17431332,
6953612,
15481333,
5203211,
4260819,
8525491,
4466268,
6764628,
1668655,Male
2834139,
12271307,
4073353,
8606486,
5839376,
14761530,
4825797,
219366,
2826253,
9724078,Female
16167280,
2293621,
17682999,Female
8388338,
6106150,
21586129,
3463688,Female
7722878,
15203477,
3130486,
10963194,
18983557,
16366981,
5513731,
4437427,
9405480,
19770075,Female
5073365,
5624522,Female
2866069,
8942908,Female
1019594,
20949182,
6626227,
8785511,
13396646,
11754466,
8316439,
1152153,
1321420,
12091933,
11714983,
12183059,Female
6522471,
9702302,
10297396,
17517353,
5705412,Female
7441070,
7690702,Female
7827461,
15966683,
4049249,Female
15593240,
21420391,Female
7031310,
18050697,
21218691,
3300715,Female
20647269,
10682632,
2499720,
13276715,
8578225,
6531183,Female
2249912,
10362635,
12229447,Female
7231438,
3155582,
17220788,
18623520,Female
6388250,
8410804,
3278122,
12396881,
3800939,
15247046,
3015087,
890537,
21078577,
9491661,
18465544,
19485003,
10034852,
4313377,
18001851,
8953727,Female
21343553,
9089731,
1628953,
20173615,Female
18704905,
404909,
20029492,Female
15959270,Female
21578597,
3666651,
17356026,Female
18421573,
7501373,
9829145,
6880233,
12750653,
12260224,
18930047,Female
18767889,Female
16285216,
6717335,
249014,
20199840,
20657440,
14145634,
3959812,
16692630,
4095655,
2696665,
63076,
9813311,
1477085,Female
15843930,Female
10251090,
19569185,
18547701,
9090611,
16192111,
7720542,
1600629,
3450263,Female
11259879,
8148393,
2875397,
13908984,
15054307,
10017634,
9335027,Female
4466628,Female
17020564,
3017857,
644134,Female
4149084,
13749682,
10366655,Female
19213202,Female
8393164,
12841546,Female
20073307,
21592681,
2243326,
4117892,
6352125,
10420976,
2515398,
5234248,
5882582,Female
16429035,
7304617,
19704113,
13056438,
3115132,
4637495,
5144093,
76916,Female
15658696,Female
17695987,
6948665,
12795375,
15810514,
1115830,
13427413,
17410415,
5875091,Female
13440960,
18929322,Female
4489670,
13406163,
16641201,
8232627,
15335260,Male
4798232,
21072508,
2430390,
2922416,
3553051,
7324512,
9035944,
5709965,
4296072,Female
2649865,
20506043,
15031557,
18754571,
10630451,
18813066,
8269649,
19424233,
15352768,
853728,
17329252,
2799022,
8985257,
1631422,Female
14897104,
2485221,Female
1689232,
16629948,
7827896,Female
14445165,Female
6829132,
5532191,
14674429,
11301009,
15147944,
6305657,
4443237,
234000,
13640580,
4098742,Female
14035414,Female
2309348,Female
11360941,Female
5271815,
15278218,Female
20341057,Male
19820155,Male
5968498,
20444533,
9419182,
3218874,Female
3704432,
11054625,
2172708,
822017,Male
6708977,Female
17197718,
788192,Female
21412738,
13075498,Female
455994,Female
4199977,
15036835,Female
18793271,
12890808,Male
19384847,
1944175,
11290299,
2117398,Female
16430804,
1543376,
6234764,
13150324,Female
20329637,Female
7255482,
17223533,
8809975,Female
25815,Female
11876858,
441433,
20072472,
848601,
1873714,
19301566,
4458082,
15473454,Female
12108753,
3340493,Female
3935370,Female
12395979,
1184407,
6614204,
12701302,
1416667,
17524727,Male
3518385,
11018100,
21607748,
4076327,
8762986,
9954373,
12496847,
19212257,Female
6290187,Female
17157134,
16511626,
19995814,Female
11841184,Female
4155166,
8437951,Female
17146598,
18441036,Female
17186900,Female
17359371,
7022511,Female
10495979,
5543730,
16263076,Female
15337967,
5577248,Female
1246399,Female
18529806,
1080959,Female
15640245,
17583182,
3910236,
9708509,
10468760,Female
17246692,
1277506,
6865047,
18117131,
11920547,
1906816,
10011289,
7212163,
5737604,Female
4991921,
10904281,
21303991,
16809279,Female
2763002,Male
14603392,Male
3020420,Female
4695887,
20111524,
20176928,
19838961,
392239,
16821061,
10844477,
19082373,Female
7913380,Female
5178387,
12022840,Female
12659413,
8414870,
12065065,Female
11810300,
2587201,Male
354335,
2270774,
10045282,
10274345,
3077654,
11329858,Male
14275969,
21368409,
525679,
4480575,
17530326,
7727118,
12893127,
15482618,
14596349,
2331199,
17234593,Female
3736095,Female
14257507,
2472285,
14958976,
14901710,Female
10788108,
17561791,
2194294,
13250995,
14614685,
11360755,Female
1637676,Female
10074267,
18881797,
12412740,
20495135,
9912057,
9743427,
19275405,Female
18457091,
13585741,
14963310,
8600306,
17651045,
17997274,
14636128,
15200572,Female
12064776,
12826452,
1733869,
21005486,
5027954,
8596933,
2636189,
10303791,
8388136,
1806321,Female
2358831,
14435549,
2411265,
11773463,
15832707,
15480990,
11090721,
2102693,
12148492,
18363610,Female
16807608,
16832363,
6290225,
11070295,
10042681,
10183662,Male
943479,
1407779,
8189021,
9823683,Female
18135281,
12695557,
13634628,
6057249,
14824587,Female
11129127,
7788037,
2875676,
19501274,Female
3118006,Male
11445716,Female
13783742,
12417065,
6550139,
18549975,
3369163,
8475901,
12121207,
17813356,
4131073,Female
20543471,
14430879,
11800252,
2823739,
3353328,
17218722,
5087546,Male
8901832,
21095379,
21463920,
16156024,
11112264,
1978700,
8552009,
11008970,Male
19039405,Female
13674324,Female
15326746,Female
15550499,
15070931,Female
6380645,
948999,
17251252,
13881781,
19764145,
196164,
12557845,
19482533,
1628980,Female
13622528,
4161179,Female
9905025,
10726328,
19442295,
17142555,
19607040,
18659040,
19445273,
10981033,
12084725,
10128338,
18757591,
10005126,
16644465,
12987414,
2777473,Female
9845161,
4022713,
6911948,Female
3059950,
17458762,
10368512,
11947378,
6879588,
1280731,Female
1819270,
20987353,
4735865,
5410819,
6210328,
5654697,
2162139,
2825381,
21373510,
7477702,
1226243,Female
16003223,
5472103,
15170720,
1558327,
5332064,
6387921,Female
18502522,
10184610,
17352025,
19546089,
8094875,Male
11737567,
1426206,
14306716,
989267,Female
15902034,
19397932,Male
2904362,
7834526,
21063780,
16057103,
5493677,
19672099,
10258177,
15611686,Female
4755542,
12029035,
20816460,
2925587,
2121360,
5839023,
15173046,
1555442,Female
12586738,
7604861,
8917480,
9574960,
783973,
2301005,Female
4064001,
10236438,Female
4849052,
13307147,
2202521,
19609317,Female
4138391,
19065799,Male
16849539,
2293752,Male
4941425,
17726377,Male
989653,Female
10481588,
15550209,
10728074,
7702399,
10452369,
18857426,
8796106,
20089135,Female
14461386,
16019153,Female
20951804,Male
2157624,
2833472,Female
8565365,
19387302,
16241454,
181260,
2809847,
5166206,
16140795,
3564078,
14956561,Female
14587727,
9754590,
9047989,
19244153,
14050653,Female
3286445,Female
16040357,
17591885,
14525607,
19398783,
5125985,
2731242,
1634557,Female
17394468,
6170427,
19336666,
9571692,
19372544,Male
16392882,
14492290,Female
18391221,
4295342,
13981832,
11284529,
15864782,
2134258,Male
18271057,
10034592,
3389138,Male
5191639,Female
18977410,
7120200,
10118893,
14430641,
17371683,
3783883,
8380871,
11209720,
14283544,
11443945,
6543715,
11526511,Female
8514470,
19717761,Female
14814960,
7029940,
14846366,
9462700,
19775822,Female
13885366,
15970173,
2377319,
3493478,
10025833,
4599379,
16308412,Female
5358209,
19853148,
6050311,
14023657,
16207770,Female
11112738,
14957020,
8275433,
13838347,
19108179,Female
4279686,
5333568,
14222930,
4054205,
14698586,Female
16511630,
879083,
17287264,
11846862,
8045292,
7633202,
5427433,
11681668,
20106199,
21571001,
21480377,
19369306,
9013003,Female
10042508,
3700610,
9337319,
763069,
13939727,
4514886,
17168095,
5249859,
6974584,
11703020,
13459570,
13525656,Female
10565333,Female
6478252,
11272716,
5945601,
3942057,
255767,
5796337,
18970096,
7530226,
11928433,
7894970,Male
5008644,Female
5532439,
215479,
1937218,Female
7806565,Female
3461634,
17152183,
8844645,
20295833,
12753666,
925458,Female
1088970,Female
11367685,
1378008,
14010628,Female
7510835,
14209604,
547967,
665071,
21593276,
15776773,
6234760,
15166640,Female
16259913,
16705526,
12593185,
15509757,
13958701,
14183966,
18786555,
17468215,
10183304,
16734395,Male
19202797,
16537679,
11587885,
17991819,
150521,
7943750,Female
818887,
18339497,Female
401374,
13011630,
2899673,
7115013,
14978601,
11332327,
20139117,
19429525,
19881410,
12215216,
7032510,
18892040,
1361376,
18321521,Female
197163,
7081989,
17989719,
13828701,
11470252,
14536691,
7983544,
11060489,
5759039,
3922098,
17125741,Female
17148919,
14004172,
6261529,
4229697,Female
18988906,
4700492,
718576,Female
18642958,
1598340,
8945123,
20108954,Female
7290519,Female
7193283,
18349155,
17984292,
3085125,Female
1368807,
13967383,Female
13680160,
9064897,Female
19243269,Male
13944835,
12418471,Female
9584484,Female
1492818,Female
13384607,Female
11057552,
11401963,
15659059,
12456388,Male
9118702,Female
7324128,Female
3435554,Male
16874214,
5487789,
19565912,
6231954,
14640907,
13596709,
2746494,
15315358,
16334438,
19129999,Female
19870682,
10041544,
4219188,
20300313,
3117953,Male
14062089,
7214149,Female
2608842,
16765544,
18294751,
151522,
13204830,
5625566,
13201237,
15828285,
13224977,
11672704,
10090778,
17496029,
11010591,
14107696,Female
20713464,
1413013,
8294216,Female
10838161,
16867064,Female
8217599,
12115238,
10185439,
3845961,Female
7549142,Male
3496086,
17006385,
5810031,Female
1984595,
19160519,
21049376,
15440962,
975926,Female
450759,
15926585,
19789436,
17377307,
4312417,
829636,
17890789,
21603626,
990771,
13553107,
6779499,
506279,
9213532,
6271363,
6226731,
17285165,Female
10360123,
7637580,
436968,
5375167,
10615737,
16997918,Female
18303440,
9993663,
472025,
19293506,
6847911,Female
15467717,
6354140,
6661503,
16815768,
21469249,
18387564,
4198855,
18680307,
2128302,Female
11475891,
17199484,
8117127,
2773405,
17971449,Female
16939739,
2793796,
10305496,
15487395,Female
20188691,
16474932,
2474248,
3906469,
21449419,Female
4667584,
21125097,
12759771,
14972290,Female
814334,
1588057,
2355497,
7582082,
1452468,
6779957,
15814994,Female
10077475,
21533726,
7720809,Female
18581637,Male
930694,
17065873,
12710746,
7535893,
19407764,
6023205,
21374404,
8117830,Male
2349613,Male
5374096,
5243470,
16062882,Female
2650847,
20880829,
2048998,
18463896,
2327228,Male
5921985,
1622628,
20397589,
12986135,
10383231,Male
1753729,
13766109,
15046678,Male
5417609,
20772460,
14758559,
2753041,
13381010,
15563801,
1151942,
20790355,
5020100,
20674499,
13321386,
3869803,
12694351,
9811810,
4145191,
5906432,
19309642,Female
12899175,Female
13010690,
19491667,Female
1095717,
287374,
16982772,Female
11488693,
21155569,
5024762,
10690890,
6968814,
13417908,
20873964,Male
4627098,
17350834,Female
18378405,
9035925,
4494074,
3388575,
18056650,Female
16077496,Female
764243,Female
18702065,
2758022,
21112177,
11154405,
21333597,Female
13698214,
14140456,Male
4302937,
3423568,
11472521,Male
11720528,
7374862,
887495,Male
2104352,Female
12422712,
11677435,
3468654,
19820958,Female
9690406,Female
1062174,
8952020,
6315264,Female
16458557,
10530925,
17628611,
275480,
10136315,
11171281,Female
6077955,
7176660,
3728879,
20435330,
3116023,
21076051,
5204106,
15793116,
7714234,
9956537,
7666669,
15631579,
7190804,
10730440,
13558647,
6085384,
15361134,Female
12928308,
17351553,
6778240,Female
1601060,
14055625,
6776725,
8552730,
1075590,Female
7614055,
3046107,Male
18893494,
728393,
18578038,
13187083,
17945514,
9362750,
6069904,
12898167,Female
10436163,
12494127,
6182847,
8852494,
4954241,
14344685,
20736134,
15759739,Female
9703822,
1536305,Female
19541842,
9553437,
9053347,
20468807,
14821025,
3474383,
2629189,
18412065,Male
5199604,Female
20546494,
11725477,Female
12658276,
9546576,
14447219,Male
5164953,
16308510,
3076503,
7082209,
16216126,
6131826,
14339655,
20463182,
3097362,
13886595,
20679905,
7277701,
7691417,
14679861,
6100570,
13827613,
8732337,
14417463,Female
19377213,
2957694,
4240089,Female
11463619,
20696764,Female
14763380,Female
5155535,
3039946,
19057715,
14128109,Female
20324674,
694047,
11852006,
11679592,
10809286,Female
3298094,
8890918,
7396377,
9496253,
12952944,Male
8094277,
20503825,Female
18650424,
19764325,
6255757,
20950086,
2808315,
14713043,
12697522,
8697130,
13299200,
11878925,Male
13172677,
4101764,
16613310,
13196328,
6690030,
4623608,
9413361,
20333024,
1096185,
13840228,
5001577,
8481731,
1100312,Male
14745985,
19394992,
10905469,Male
20165153,
4670109,
15844228,
8173165,
3800871,
5834010,
3267015,Female
12904962,
1434204,
10935009,
8612058,
1825004,
10194858,
21513534,
18475137,
17183841,
15910677,
4144874,
20479357,
1642428,
3820264,
11470550,
11614585,
14307738,
9385973,
839179,
19146315,Female
16726270,
11825296,
1018425,Female
21691133,
9223237,
19855462,
8892412,
654032,
4093679,
18640806,
2772087,
13196536,Female
15036306,
21264970,
16243835,
5444279,
9928421,
8157554,
12426085,
2949293,
16079508,
3952789,Female
6959519,Female
6122263,
18506076,
11960115,
1541383,
5087140,
21583883,
256903,
14467400,
21226909,
6571127,Male
17035263,
17434551,
12300102,
4608705,Male
6627784,
6581551,
15387618,Female
6765196,
20109984,
9345459,
12445227,Female
21679931,
1403427,
2638218,Female
5072704,
7786746,
469374,
20788564,Male
2519352,Female
21132191,
6523583,
12871760,
2334473,
15889846,
13112807,
9662226,
9738688,
2805834,
17015987,
16760995,
16219932,
20372585,
10814618,Male
19959168,
9319548,
12523727,
14546914,
14342321,
13521088,
11423856,Female
11733,
21124963,
13214370,Male
13317412,
6012901,
12295536,
7894063,
13382897,
1402227,
6303676,
10336100,
20437816,
19131734,
3539298,
7348078,
6734629,
3223631,
12702550,
6539211,Male
19276436,
19693214,
7044822,Male
10216298,
524515,
19669607,
18566949,
13238726,
20984539,Female
4528070,
20662247,
5075282,
19280009,
515113,
15319138,
15606808,
7188422,
6397440,
8182714,
3101296,Female
4801670,
12243708,
886527,
10434032,
10689025,
5731863,
11678534,
17562420,
15289419,
19754516,
21638257,Female
14144126,Female
791061,
4705893,
17198799,
15772397,Female
15075042,
12686103,
1682454,
1246838,Female
7707677,Female
11887987,
12863235,
15000779,Female
1286692,
14127135,Female
13547503,
12519317,Male
20115221,
13705253,
5734689,
14022948,
8306498,Female
8285243,
12794791,Female
16622494,
11315026,
7668387,
4210470,Female
1810109,
17024420,
6372866,
21502122,
6974134,
16238936,
13932374,
7025977,
9617773,
17040190,
20621171,
598320,
7414382,
18761232,Female
7470350,
8996248,
18050723,
8583308,
10418048,
21187103,
10930494,
13567232,
6291803,
13153906,
14440000,Female
