;product_id;datetime;unique_cust_count_sex_known;unique_female_count_sex_known;cust_mean;cust_median;unique_cust_count_all_sex;cust_count;unique_cust_count_all_sex_last_month;cust_count_last_month;Item_sin_score;Item_lin_score;updated_cust_mean
823;12388;2004-02-06 18:17:59.329763200;159.0;138.0;0.732371535094829;1.0;178.0;180.0;67.0;67.0;3.38454;2.35865;0.875136632251013
824;9991;2004-02-24 08:36:40.925200000;64.0;55.0;0.7150672718430864;1.0;69.0;74.0;20.0;21.0;2.61069;1.79555;0.8640629883337548
825;477;2004-02-15 04:50:19.428659200;234.0;202.0;0.7229088993353865;1.0;263.0;276.0;106.0;107.0;3.51837;2.43398;0.8708596968746637
826;9120;2004-02-13 02:59:44.103750400;349.0;305.0;0.7445493597017344;1.0;385.0;419.0;152.0;155.0;4.07065;2.86511;0.8797078809448202
827;8714;2003-11-25 23:41:02.755372800;121.0;67.0;0.36755881259625084;1.0;174.0;177.0;31.0;32.0;-1.94166;-1.2725;0.5791515889554749
828;13097;2003-12-21 07:50:05.732356800;13.0;10.0;0.5323999027395039;1.0;14.0;14.0;5.0;5.0;0.26816;0.17101;0.7737424765791167
829;6639;2003-12-21 10:48:18.655232000;101.0;76.0;0.4994955127183899;1.0;114.0;118.0;22.0;22.0;-0.00733;-0.00467;0.7662797489139977
830;11960;2003-12-20 23:15:41.059616000;398.0;345.0;0.7301629113308478;1.0;433.0;451.0;49.0;51.0;3.96287;2.75687;0.871807759290644
831;6773;2003-12-17 02:46:53.986371199;152.0;121.0;0.586744204895445;1.0;174.0;180.0;47.0;48.0;1.35396;0.87272;0.8068037472514843
832;695;2003-12-11 01:06:34.393913600;38.0;31.0;0.6267425838871779;1.0;41.0;41.0;0.0;0.0;1.42049;0.92866;0.8198503062281287
833;6536;2004-03-06 18:21:13.447747200;33.0;20.0;0.4023020551218735;1.0;53.0;54.0;13.0;13.0;-1.06542;-0.68904;0.6237857400543494
834;8576;2003-12-15 18:52:03.926380800;40.0;23.0;0.3816844564813339;1.0;79.0;79.0;12.0;12.0;-1.34877;-0.87875;0.6229722663809585
835;7960;2003-12-14 11:53:37.118390400;23.0;20.0;0.7357148646458096;1.0;32.0;32.0;10.0;10.0;2.14414;1.49823;0.8835284345412215
836;5494;2004-03-02 16:44:33.672992000;43.0;38.0;0.7643864483708867;1.0;60.0;60.0;60.0;60.0;2.79399;2.00098;0.8821627706301386
837;3878;2003-12-07 08:15:21.439420800;74.0;65.0;0.7535662181877129;1.0;111.0;111.0;17.0;17.0;3.08694;2.18954;0.8879251727596462
838;422;2003-11-27 18:32:58.219968000;62.0;47.0;0.5097665748095314;1.0;72.0;73.0;8.0;8.0;0.1271;0.08093;0.7728858226790585
839;5626;2003-11-15 13:28:01.663811200;17.0;12.0;0.46856247676703305;1.0;18.0;18.0;6.0;6.0;-0.285;-0.18173;0.7096953593110271
840;3994;2003-11-30 02:06:50.076873600;25.0;19.0;0.5136975198573512;1.0;28.0;31.0;4.0;5.0;0.14016;0.08926;0.7469969248853514
841;9778;2003-12-02 12:37:28.395014399;31.0;27.0;0.7385516291133085;1.0;39.0;40.0;15.0;15.0;2.36094;1.65351;0.8808482610890574
842;4411;2004-01-19 16:26:37.677236800;70.0;36.0;0.34138521586745263;1.0;72.0;72.0;23.0;23.0;-2.03729;-1.35225;0.5197696113554079
843;11122;2004-01-04 12:11:43.445539200;203.0;166.0;0.6306735289349974;1.0;244.0;250.0;70.0;70.0;2.1224;1.38988;0.8291706729269187
844;13015;2003-12-06 06:40:01.568070400;3.0;2.0;0.66667;1.0;12.0;12.0;0.0;0.0;0.69316;0.46211;0.7807243063200253
845;5903;2003-11-28 15:41:24.016134400;10.0;5.0;0.5;0.5;33.0;34.0;8.0;8.0;0.0;0.0;0.5108037644485469
846;12969;2003-12-15 01:59:18.380649600;21.0;12.0;0.37931469385587596;1.0;26.0;26.0;5.0;5.0;-1.14407;-0.74609;0.5965539695642149
847;8033;2003-12-01 05:41:54.354275200;109.0;73.0;0.44455950294726776;1.0;161.0;163.0;37.0;37.0;-0.81456;-0.52119;0.6954945000397578
848;4001;2003-11-26 12:45:50.497011201;253.0;186.0;0.4880117890712123;1.0;282.0;286.0;62.0;62.0;-0.2085;-0.13277;0.7451301241068643
849;12525;2003-12-11 00:56:07.416505600;431.0;384.0;0.7790363105851841;1.0;487.0;521.0;87.0;91.0;4.66407;3.38662;0.896703832953524
850;12498;2004-01-04 12:03:34.016521600;113.0;98.0;0.7310342032744368;1.0;151.0;151.0;41.0;41.0;3.14363;2.18845;0.8792637426433595
851;11472;2004-01-11 15:37:59.319270400;128.0;103.0;0.6042510941805803;1.0;177.0;179.0;39.0;39.0;1.56336;1.01328;0.8250086952866893
852;8420;2003-12-01 05:48:47.936048000;65.0;56.0;0.7194439941643702;1.0;72.0;75.0;43.0;44.0;2.66494;1.83879;0.8689584888992024
853;8867;2004-03-06 01:43:03.273238400;128.0;112.0;0.7467174582590371;1.0;146.0;160.0;39.0;39.0;3.40079;2.398;0.8833975483848973
854;4382;2004-03-03 15:47:59.633590401;86.0;67.0;0.5523383044253526;1.0;93.0;96.0;22.0;23.0;0.73101;0.46748;0.7849228448690314
855;9748;2003-12-09 06:26:04.311665600;133.0;93.0;0.46416148903403964;1.0;148.0;149.0;36.0;36.0;-0.55028;-0.35106;0.7092375775363352
856;12401;2004-01-16 13:13:40.203916800;798.0;685.0;0.7130815367158373;1.0;883.0;960.0;371.0;383.0;4.14721;2.8482;0.864353161768188
857;10584;2004-03-10 14:48:49.894392000;114.0;74.0;0.4308852424194148;1.0;185.0;193.0;58.0;58.0;-1.02219;-0.65589;0.6794858083309493
858;5112;2004-02-29 13:24:44.779972800;32.0;25.0;0.5567555519533149;1.0;35.0;36.0;33.0;34.0;0.62014;0.39689;0.7900242468254841
859;2495;2004-01-21 17:20:11.454227200;70.0;60.0;0.7105284486950884;1.0;74.0;83.0;54.0;58.0;2.61821;1.79483;0.8621669234646346
860;10162;2003-12-15 02:34:23.208982400;81.0;35.0;0.4321;0.0;139.0;141.0;20.0;20.0;-0.9329;-0.59843;0.4701439845598688
861;9558;2003-11-26 11:25:26.876520000;110.0;83.0;0.75455;1.0;123.0;125.0;35.0;35.0;3.3774;2.39762;0.7645519694983208
862;10804;2003-12-28 05:20:52.456492801;16.0;8.0;0.331899527375073;0.5;26.0;26.0;6.0;6.0;-1.42764;-0.95253;0.49078308527513603
863;9401;2004-01-02 05:09:19.254172800;63.0;52.0;0.6462149456962231;1.0;97.0;98.0;26.0;26.0;1.8439;1.21618;0.8486732684952902
864;8461;2003-12-26 15:30:29.965094400;52.0;46.0;0.7662100826714215;1.0;58.0;60.0;37.0;39.0;2.94669;2.11386;0.8905531865463328
865;2446;2004-01-08 07:57:22.223942400;135.0;119.0;0.7598476252228887;1.0;147.0;156.0;91.0;94.0;3.57956;2.55308;0.8864588824901677
866;8214;2003-12-27 09:24:41.326492800;117.0;91.0;0.5497244285945858;1.0;134.0;141.0;59.0;60.0;0.74222;0.47444;0.7927769512394783
867;7604;2003-12-24 15:50:58.495766400;43.0;29.0;0.4476793585045935;1.0;47.0;49.0;7.0;7.0;-0.61921;-0.39598;0.683464599828946
868;10403;2003-12-23 12:28:43.737504000;5.0;5.0;1.0;1.0;6.0;6.0;0.0;0.0;1.79176;1.79176;1.0
869;278;2003-12-21 08:10:58.570099200;26.0;22.0;0.6882598476252227;1.0;27.0;27.0;11.0;11.0;1.83761;1.24095;0.8492975048184505
870;12629;2003-12-30 17:34:42.029020799;344.0;295.0;0.711379478035338;1.0;375.0;395.0;70.0;72.0;3.60153;2.47041;0.8633234461316711
871;6112;2004-01-12 13:24:46.065984000;168.0;131.0;0.5537364240557626;1.0;190.0;200.0;83.0;84.0;0.86191;0.55132;0.7939356271622272
872;6966;2004-01-03 14:20:17.426812800;14.0;13.0;0.8552642243475441;1.0;16.0;16.0;5.0;5.0;2.43289;1.92415;0.9331349220020121
873;10189;2003-12-20 18:32:06.722716800;62.0;44.0;0.4710849131750836;1.0;83.0;84.0;20.0;20.0;-0.37584;-0.2396;0.7088201214271831
874;7580;2003-12-27 05:40:47.950732800;19.0;15.0;0.5734114118982007;1.0;20.0;21.0;3.0;3.0;0.68479;0.43984;0.7945086968771289
875;11753;2004-01-09 15:35:55.741478400;14.0;7.0;0.331899527375073;0.5;16.0;16.0;2.0;2.0;-1.36458;-0.91045;0.5285182435283338
876;9272;2003-11-27 02:56:53.131132800;103.0;68.0;0.43823349795549893;1.0;155.0;155.0;38.0;38.0;-0.89558;-0.57374;0.6901221554196867
877;3710;2003-11-29 03:06:47.322336000;15.0;9.0;0.3982794328500876;1.0;30.0;30.0;10.0;10.0;-0.87102;-0.56406;0.614669432803725
878;853;2003-11-09 06:17:50.876211200;64.0;49.0;0.5250851029340249;1.0;104.0;108.0;18.0;18.0;0.32863;0.20943;0.7846539197973429
879;12071;2003-11-24 04:30:47.778300800;72.0;58.0;0.6060139406710975;1.0;98.0;103.0;21.0;21.0;1.40268;0.9097;0.8143004754589335
880;2228;2003-11-14 23:55:34.262508800;132.0;78.0;0.39224549944240883;1.0;230.0;241.0;35.0;36.0;-1.62405;-1.05391;0.6308490671437892
881;12088;2003-11-22 07:40:32.541102400;64.0;55.0;0.7150672718430864;1.0;69.0;70.0;9.0;10.0;2.61069;1.79555;0.8651812848295147
882;11749;2003-11-03 01:59:25.614721600;78.0;68.0;0.7402131625871291;1.0;83.0;88.0;24.0;25.0;2.99323;2.0992;0.8761905556158693
883;11234;2003-11-23 17:31:22.864676799;131.0;111.0;0.6906508348192576;1.0;141.0;142.0;23.0;23.0;2.75279;1.86182;0.8525970571515031
884;12597;2003-11-07 10:18:51.920084800;46.0;40.0;0.7357148646458096;1.0;51.0;54.0;12.0;12.0;2.59759;1.81507;0.8782877012426193
885;6607;2003-11-17 13:27:54.808436800;56.0;44.0;0.5657926730426325;1.0;62.0;66.0;11.0;11.0;0.82974;0.53201;0.7990970458845089
886;13374;2003-11-14 04:22:25.570177600;13.0;11.0;0.6882598476252227;1.0;15.0;15.0;7.0;7.0;1.47142;0.99366;0.8590248668984796
887;13116;2003-12-20 16:42:01.080276800;433.0;387.0;0.7847301021235208;1.0;479.0;532.0;199.0;203.0;4.73637;3.45836;0.8985491390964413
888;10305;2003-12-25 07:51:15.324844800;412.0;357.0;0.7294942454206517;1.0;451.0;518.0;144.0;145.0;3.97619;2.76469;0.8724089014953292
889;5295;2003-12-18 20:46:58.993385600;44.0;26.0;0.59091;1.0;362.0;362.0;179.0;179.0;1.07247;0.69213;0.8271796619737547
890;9963;2004-01-03 21:45:49.895372800;32.0;29.0;0.8100380936942778;1.0;35.0;38.0;8.0;8.0;2.89213;2.1681;0.9095172450096805
891;9173;2004-02-23 08:22:50.097193600;43.0;30.0;0.4631126865275344;1.0;53.0;55.0;12.0;12.0;-0.43755;-0.27918;0.7205196827187432
892;681;2004-02-19 15:56:27.190153600;79.0;52.0;0.4369324518081886;1.0;92.0;93.0;30.0;30.0;-0.86255;-0.55273;0.6757137038302643
893;1790;2004-03-02 16:11:43.492726400;312.0;263.0;0.6817758145566541;1.0;344.0;389.0;92.0;97.0;3.10599;2.08904;0.8498599327273755
894;13711;2003-12-29 00:24:34.308819200;0.0;0.0;0.5;0.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0
895;341;2003-12-27 15:49:34.885734400;56.0;50.0;0.7829064678229858;1.0;60.0;61.0;0.0;0.0;3.13863;2.28761;0.896831143120886
896;2934;2003-12-23 21:27:57.897664000;206.0;182.0;0.7639406710974225;1.0;229.0;241.0;2.0;2.0;3.93228;2.81504;0.8898862556431324
897;1780;2004-01-15 10:09:49.206086400;165.0;143.0;0.7298387096774195;1.0;192.0;198.0;109.0;112.0;3.37867;2.34987;0.8750872641739096
898;4400;2004-01-23 19:33:12.133171200;55.0;51.0;0.8526300859134383;1.0;57.0;57.0;36.0;36.0;3.60159;2.83892;0.9284533505262339
899;6222;2004-02-02 20:48:10.961644800;96.0;77.0;0.598962554709029;1.0;105.0;108.0;51.0;51.0;1.39948;0.90545;0.807864759086996
900;9749;2003-12-31 08:38:53.692465600;128.0;91.0;0.47192129998406884;1.0;141.0;143.0;23.0;23.0;-0.42814;-0.27291;0.7246750232954039
901;7951;2003-12-28 22:34:27.700705600;48.0;39.0;0.6200761873885556;1.0;57.0;58.0;8.0;8.0;1.43354;0.93463;0.8248356664220312
902;2974;2003-12-26 05:11:02.402574400;115.0;93.0;0.6123763981196303;1.0;127.0;130.0;22.0;23.0;1.64357;1.06838;0.8175007007039253
903;10250;2003-12-24 02:05:57.354760000;173.0;131.0;0.5080847787323715;1.0;186.0;189.0;38.0;38.0;0.13102;0.08342;0.7654735699279192
904;10863;2004-01-04 00:42:25.445416000;61.0;47.0;0.5349529907602528;1.0;74.0;75.0;22.0;22.0;0.45228;0.28851;0.7767881985714956
905;947;2004-03-03 12:08:56.929027200;108.0;48.0;0.2950188518931549;0.0;325.0;337.0;323.0;335.0;-2.81656;-1.92328;0.4108593433844037
906;12701;2003-12-25 00:09:42.352699200;176.0;151.0;0.7121697195655697;1.0;188.0;189.0;48.0;48.0;3.2003;2.19644;0.860596802504207
907;5962;2004-01-04 00:26:55.864920000;202.0;184.0;0.8194399416437024;1.0;216.0;232.0;87.0;96.0;4.48107;3.3945;0.9137414640427334
908;6315;2004-01-02 08:05:52.966718400;182.0;165.0;0.8107270222078132;1.0;209.0;234.0;4.0;4.0;4.31534;3.23746;0.912383245494278
909;12406;2004-01-11 10:47:37.668993600;162.0;140.0;0.7248338466526179;1.0;183.0;200.0;0.0;0.0;3.3061;2.29049;0.8713060069537992
910;7978;2003-12-28 03:07:19.498248000;253.0;223.0;0.7597260496028528;1.0;276.0;302.0;111.0;113.0;4.03328;2.87638;0.8844388060643348
911;5155;2004-03-02 11:19:34.149593600;91.0;80.0;0.7550656508348192;1.0;99.0;102.0;99.0;102.0;3.24786;2.30671;0.8840056466778969
912;10158;2004-02-27 19:06:46.623756800;23.0;15.0;0.4329098295364027;1.0;24.0;24.0;21.0;21.0;-0.66489;-0.42643;0.6560504872973681
913;6906;2004-02-17 09:57:26.950995200;19.0;16.0;0.6800737558761549;1.0;24.0;24.0;8.0;8.0;1.60578;1.07891;0.8622003305804395
914;6365;2003-12-05 03:53:11.392256000;142.0;117.0;0.6432566056086886;1.0;162.0;167.0;25.0;25.0;2.15891;1.42192;0.8335402947611632
915;8768;2003-11-30 01:23:54.346502401;193.0;159.0;0.6430337169719564;1.0;215.0;220.0;68.0;69.0;2.28827;1.50696;0.8319293488528391
916;9945;2003-12-03 07:59:39.091200000;28.0;25.0;0.7829064678229858;1.0;35.0;36.0;0.0;0.0;2.61404;1.90526;0.9050590900340824
917;282;2004-02-17 16:25:46.519414400;474.0;421.0;0.7734438320635435;1.0;534.0;586.0;214.0;215.0;4.667;3.37064;0.8943555150575927
918;4850;2004-03-04 10:23:05.081273600;366.0;311.0;0.695513859620684;1.0;408.0;438.0;159.0;163.0;3.40341;2.30916;0.8559853089587974
919;10342;2004-02-23 01:22:43.061542399;524.0;457.0;0.7409223537040039;1.0;575.0;617.0;218.0;221.0;4.3008;3.01799;0.8766545444227161
920;11835;2003-11-09 08:53:21.158235200;55.0;45.0;0.6315853460852651;1.0;59.0;61.0;41.0;43.0;1.61704;1.05935;0.8227206267302217
921;3059;2003-11-15 10:46:24.405387200;149.0;124.0;0.6600137785702707;1.0;166.0;192.0;41.0;44.0;2.41408;1.60354;0.8410099130228177
922;4107;2003-11-22 11:19:35.495720000;3.0;3.0;1.0;1.0;3.0;3.0;0.0;0.0;1.38629;1.38629;1.0
923;12682;2003-11-13 17:19:35.719150400;43.0;38.0;0.7643864483708867;1.0;48.0;49.0;17.0;17.0;2.79399;2.00098;0.8911782356553481
924;10896;2003-11-13 01:17:45.558516800;153.0;126.0;0.6424258388717782;1.0;167.0;189.0;41.0;41.0;2.1793;1.43478;0.8314564094709596
925;7355;2003-11-13 09:01:12.091889600;149.0;110.0;0.4900562901598428;1.0;171.0;177.0;45.0;46.0;-0.1565;-0.09965;0.7537902144118276
926;8524;2003-12-29 17:00:01.072323200;172.0;121.0;0.4669759970261802;1.0;185.0;189.0;61.0;61.0;-0.53368;-0.34036;0.7097646132719801
927;5075;2004-02-06 00:10:51.206614400;148.0;119.0;0.6029542875668666;1.0;152.0;158.0;93.0;95.0;1.59041;1.03036;0.8071270667055487
928;6723;2004-01-28 22:32:37.485737600;48.0;39.0;0.6200761873885556;1.0;53.0;53.0;16.0;16.0;1.43354;0.93463;0.8230234431752343
929;10653;2003-12-29 23:16:47.792633600;155.0;136.0;0.87742;1.0;174.0;184.0;61.0;63.0;4.68002;3.81183;0.8835844344877449
930;11238;2003-12-29 07:55:01.705001600;175.0;144.0;0.82286;1.0;198.0;226.0;44.0;46.0;4.3903;3.33868;0.8341001309995464
931;2946;2003-12-19 00:53:00.823942400;488.0;416.0;0.85246;1.0;521.0;591.0;162.0;171.0;5.539;4.36512;0.8570126937203427
932;8040;2004-01-02 04:00:42.265433600;47.0;37.0;0.78723;1.0;52.0;52.0;23.0;23.0;3.03809;2.22385;0.8000308540171404
933;12743;2004-01-02 03:40:11.920880000;65.0;56.0;0.86154;1.0;75.0;78.0;0.0;0.0;3.7995;3.02946;0.8708974727140653
934;9957;2003-12-24 10:31:39.294558400;234.0;204.0;0.87179;1.0;264.0;282.0;67.0;70.0;5.02267;4.05964;0.8786048697893316
935;1526;2004-01-04 09:07:45.811048000;154.0;123.0;0.7987;1.0;185.0;192.0;44.0;45.0;4.06808;3.01294;0.8149868648773081
936;3066;2004-03-07 14:32:03.802185600;99.0;80.0;0.80808;1.0;110.0;115.0;106.0;111.0;3.79316;2.83752;0.8100511253404111
937;13434;2004-01-17 09:15:51.387593599;82.0;70.0;0.85366;1.0;91.0;101.0;61.0;69.0;3.96002;3.12553;0.8619989490836434
938;2097;2003-12-25 23:23:06.091798400;142.0;118.0;0.83099;1.0;153.0;175.0;27.0;33.0;4.27957;3.2853;0.8383792358823795
939;6017;2004-01-02 03:17:09.188633600;8.0;7.0;0.875;1.0;10.0;10.0;0.0;0.0;2.02997;1.64792;0.8932863321408694
940;3698;2003-12-16 20:39:48.011945600;61.0;56.0;0.91803;1.0;70.0;74.0;18.0;18.0;3.99104;3.45053;0.9226103905497656
941;4327;2004-01-29 13:13:42.508716800;264.0;226.0;0.85606;1.0;293.0;322.0;108.0;109.0;5.0189;3.97344;0.863688435722938
942;10875;2004-01-27 04:43:11.996096000;70.0;60.0;0.85714;1.0;84.0;89.0;15.0;15.0;3.84053;3.04475;0.871630448078243
943;11634;2004-01-17 23:52:06.285747200;24.0;21.0;0.875;1.0;25.0;29.0;4.0;4.0;2.97385;2.41416;0.88
944;9223;2004-03-08 12:19:35.000134400;177.0;148.0;0.83616;1.0;200.0;208.0;86.0;87.0;4.51039;3.48382;0.8427206441890936
945;11230;2004-02-15 01:31:22.821881600;70.0;44.0;0.62857;1.0;102.0;104.0;98.0;100.0;1.67532;1.09611;0.6531878385402955
946;12548;2004-03-12 01:05:02.132758400;177.0;156.0;0.88136;1.0;195.0;223.0;72.0;77.0;4.82601;3.95225;0.8867646109773585
947;6783;2004-03-07 04:35:27.240569600;34.0;31.0;0.91176;1.0;37.0;39.0;27.0;28.0;3.41961;2.9279;0.9174102581204494
948;7682;2004-02-27 17:44:45.693132800;53.0;45.0;0.84906;1.0;59.0;61.0;30.0;30.0;3.54885;2.78479;0.8591063087220223
949;22;2004-03-06 05:52:43.273625600;53.0;41.0;0.77358;1.0;64.0;65.0;21.0;22.0;3.02166;2.18261;0.7915035297594575
950;3503;2004-03-01 19:39:03.192790400;20.0;16.0;0.8;1.0;23.0;27.0;9.0;10.0;2.46307;1.82671;0.818377972013899
951;5090;2004-03-06 11:46:32.598617600;42.0;32.0;0.7619;1.0;46.0;52.0;21.0;21.0;2.75712;1.97012;0.7750058388386686
952;4720;2004-03-09 05:07:19.584214400;188.0;142.0;0.75532;1.0;208.0;225.0;54.0;59.0;3.7679;2.67665;0.7665597029404768
953;13356;2004-03-10 10:59:36.882683200;72.0;62.0;0.86111;1.0;76.0;78.0;76.0;78.0;3.88847;3.09866;0.8654164672862098
954;12440;2004-03-09 07:36:04.208209600;235.0;195.0;0.82979;1.0;259.0;283.0;130.0;141.0;4.70111;3.60383;0.8378138523171669
955;10239;2004-03-04 10:24:58.705643200;81.0;69.0;0.85185;1.0;89.0;90.0;17.0;17.0;3.93798;3.10101;0.8579543411832959
956;8977;2004-03-08 08:47:55.243518400;196.0;159.0;0.81122;1.0;212.0;223.0;41.0;42.0;4.38098;3.28848;0.8178282708975068
957;1857;2004-03-02 02:14:35.398816000;74.0;61.0;0.82432;1.0;85.0;90.0;42.0;45.0;3.67644;2.8005;0.8374975047924942
958;10802;2004-02-06 18:10:38.418678400;25.0;17.0;0.68;1.0;29.0;29.0;8.0;8.0;1.74578;1.17291;0.7052301374968025
959;5970;2004-03-05 23:35:03.962752000;41.0;34.0;0.82927;1.0;50.0;55.0;21.0;23.0;3.2128;2.4614;0.8480598578195008
960;3757;2004-02-21 00:19:19.574838400;169.0;144.0;0.85207;1.0;189.0;204.0;113.0;121.0;4.5911;3.61632;0.8600107699507825
961;7856;2004-02-17 12:27:44.085087999;102.0;83.0;0.81373;1.0;112.0;120.0;86.0;90.0;3.86356;2.90811;0.8232070348853473
962;8702;2004-02-21 12:31:20.989436800;280.0;239.0;0.85357;1.0;306.0;325.0;61.0;63.0;5.0522;3.98711;0.8593248371982973
963;1804;2004-02-17 06:06:39.015251200;85.0;64.0;0.75294;1.0;113.0;118.0;24.0;24.0;3.17866;2.25337;0.7742237646422023
964;608;2004-02-22 14:35:13.262243200;62.0;51.0;0.82258;1.0;80.0;82.0;19.0;21.0;3.51604;2.67298;0.8348824090652197
965;10423;2004-02-23 08:41:32.168665600;35.0;29.0;0.82857;1.0;43.0;43.0;15.0;15.0;3.07626;2.35487;0.8337868524551737
966;12663;2004-02-22 06:02:33.362598400;140.0;109.0;0.77857;1.0;151.0;156.0;94.0;97.0;3.79888;2.75715;0.7874065717113525
967;4703;2003-11-20 13:05:42.919728000;60.0;47.0;0.78333;1.0;65.0;69.0;14.0;15.0;3.19472;2.32947;0.7921832368814808
968;1671;2003-11-16 02:36:27.046368000;51.0;46.0;0.90196;1.0;56.0;56.0;10.0;10.0;3.7653;3.17648;0.9069663494019429
969;5980;2003-11-16 04:29:28.629196800;87.0;70.0;0.8046;1.0;95.0;99.0;11.0;11.0;3.65989;2.72759;0.8128969881054351
970;11767;2003-11-25 10:07:36.551712000;28.0;23.0;0.82143;1.0;38.0;39.0;0.0;0.0;2.85118;2.1647;0.846933145035663
971;3601;2003-11-30 23:05:40.740144000;148.0;129.0;0.87162;1.0;158.0;164.0;60.0;60.0;4.60245;3.71913;0.8761030270699741
972;7813;2003-11-27 16:33:14.551804800;171.0;151.0;0.88304;1.0;192.0;199.0;69.0;69.0;4.8039;3.94339;0.8890538845712734
973;1687;2003-11-24 21:24:26.064316800;7.0;5.0;0.71429;1.0;11.0;11.0;0.0;0.0;1.29653;0.89121;0.7831422844010013
974;3293;2004-02-11 09:57:30.330137600;62.0;50.0;0.80645;1.0;75.0;79.0;20.0;20.0;3.40052;2.53933;0.8244987353772758
975;5818;2004-01-31 21:33:51.725772800;138.0;115.0;0.83333;1.0;153.0;160.0;44.0;44.0;4.27335;3.28962;0.8409152622949359
976;8788;2004-03-08 01:11:27.900160000;110.0;96.0;0.87273;1.0;123.0;133.0;39.0;39.0;4.33808;3.51077;0.8795995414450937
977;2597;2004-03-07 23:12:24.646326400;150.0;132.0;0.88;1.0;166.0;177.0;35.0;36.0;4.66495;3.81313;0.8856696613919884
978;11971;2004-01-31 01:21:03.463747200;63.0;51.0;0.80952;1.0;68.0;68.0;42.0;42.0;3.4362;2.57451;0.8160543239939994
979;6794;2003-11-20 18:52:32.930558400;8.0;7.0;0.875;1.0;11.0;11.0;0.0;0.0;2.02997;1.64792;0.899832537477957
980;1984;2003-12-07 10:14:55.989960000;17.0;15.0;0.88235;1.0;20.0;20.0;3.0;3.0;2.69518;2.21027;0.8927519171020124
981;1778;2003-11-07 21:24:26.188632000;180.0;143.0;0.79444;1.0;257.0;267.0;62.0;62.0;4.15166;3.06129;0.816099011109622
982;5118;2003-11-27 23:27:12.928163200;159.0;140.0;0.8805;1.0;176.0;182.0;76.0;77.0;4.72171;3.86221;0.8832709735065343
983;6049;2003-11-24 16:59:42.030227200;72.0;65.0;0.90278;1.0;81.0;81.0;10.0;10.0;4.09189;3.45622;0.9075961965132758
984;997;2004-01-08 17:47:16.243814400;120.0;100.0;0.83333;1.0;135.0;143.0;28.0;28.0;4.15325;3.19716;0.8420578708964174
985;12106;2004-01-13 07:21:31.761446400;48.0;33.0;0.6875;1.0;68.0;69.0;19.0;20.0;2.16218;1.45943;0.721706720889438
986;13477;2004-01-13 11:58:20.450985600;23.0;17.0;0.73913;1.0;29.0;29.0;2.0;2.0;2.16919;1.51994;0.7699572949135192
987;2393;2004-01-05 14:07:24.726374400;50.0;37.0;0.74;1.0;65.0;65.0;16.0;16.0;2.69152;1.88728;0.7670300452065515
988;7510;2004-01-07 22:25:34.007779200;55.0;45.0;0.81818;1.0;62.0;69.0;12.0;14.0;3.38633;2.56157;0.8289055793286904
989;2836;2004-03-07 22:08:23.531632000;86.0;65.0;0.75581;1.0;88.0;89.0;87.0;88.0;3.21498;2.28485;0.7598533678601286
990;178;2004-03-08 10:51:57.589638400;80.0;63.0;0.7875;1.0;84.0;84.0;84.0;84.0;3.45104;2.52681;0.7931566752191772
991;12273;2004-01-21 15:55:31.657960000;95.0;79.0;0.83158;1.0;111.0;114.0;29.0;29.0;3.94021;3.02689;0.8424439414308641
992;5012;2004-01-17 21:20:29.094779200;35.0;28.0;0.8;1.0;43.0;44.0;9.0;9.0;2.89913;2.15011;0.800910879635023
993;12960;2003-12-29 10:56:46.263628800;46.0;36.0;0.78261;1.0;165.0;165.0;27.0;27.0;2.98661;2.17618;0.8409759438179183
994;7672;2003-12-28 05:02:14.945990400;19.0;14.0;0.73684;1.0;23.0;25.0;9.0;9.0;2.02894;1.41902;0.7709683881853711
995;1253;2004-01-11 07:10:21.408720000;88.0;77.0;0.875;1.0;95.0;98.0;22.0;22.0;4.14696;3.36648;0.8802177685749107
996;12842;2004-01-07 01:26:26.105414400;39.0;34.0;0.87179;1.0;47.0;48.0;7.0;7.0;3.39367;2.74298;0.88420756349635
997;12828;2004-01-10 11:37:56.174726400;80.0;66.0;0.825;1.0;86.0;89.0;21.0;21.0;3.74688;2.85639;0.8318708983001428
998;2787;2004-01-07 04:29:58.097923200;55.0;45.0;0.81818;1.0;67.0;71.0;16.0;16.0;3.38633;2.56157;0.8374618945683022
999;12115;2004-01-17 06:11:45.780710400;71.0;53.0;0.74648;1.0;76.0;79.0;13.0;14.0;2.99043;2.10823;0.7545353933654164
1000;6120;2003-12-17 11:35:16.055043200;233.0;177.0;0.75966;1.0;291.0;304.0;84.0;88.0;3.97277;2.83306;0.7702787141088405
1001;1520;2003-12-21 20:15:40.334438399;107.0;83.0;0.7757;1.0;122.0;126.0;24.0;25.0;3.567;2.58173;0.7891157835156166
1002;2136;2003-12-28 06:35:41.585462400;44.0;33.0;0.75;1.0;48.0;48.0;25.0;25.0;2.69172;1.90333;0.7652455314824063
1003;13026;2003-12-15 13:24:54.878121600;46.0;37.0;0.80435;1.0;47.0;48.0;24.0;25.0;3.14547;2.34358;0.8085106382978728
1004;7957;2003-12-30 03:18:49.775366400;76.0;69.0;0.90789;1.0;93.0;98.0;0.0;0.0;4.1632;3.54359;0.9162045225437451
